,Property_Type,address,Area_of_land,Bedrooms,Bathrooms,HouseSize,Advertiser,contact_num,Price
529,House,"KIRIMANDALA MAWATHA, Colombo 5",10.5,5+,6,3000 sq.ft.,Pushpa Kumara,+94 777 489 990,"90,000,000"
530,House, , , , , , , ,"90,000,000"
531,House,Colombo 5,34,5,4,6 Car parking spaces,Expatkey Properties (Agent),+94 773 541 890,advertiser
532,House, , , , , , , ,advertiser
533,House,Colombo 5,34,5,4,6 Car parking spaces,Expatkey Properties (Agent),+94 773 541 890,"527,000,000"
534,House,"Sudarshana Mawatha, Malabe",10,5+,4,4300 sq.ft.,Harendra / Nimna,+94 777 070 666,"38,000,000"
535,House,"Diggala rd, Panadura",53,3,2,2500 sq.ft.,Karunarathna,+94 718 087 043,"35,000,000"
536,House,"UNITY PLAZA, Colombo 3",7,5+,4,2000 sq.ft.,Pushpa Kumara,+94 777 489 990,"140,000,000"
537,House,Colombo 8,10,4,3,4 Car parking spaces,The One Property,+94 770 111 088,"120,000,000"
538,House,"Off Anderson Road, Kohuwala",8.3,3,3,2300 sq.ft.,DK Real Estate Services,+94 727 827 777,"37,500,000"
539,House,Nugegoda,26.45,4,4,3500 sq.ft.,Pushpa Kumara,+94 777 489 990,"120,000,000"
540,House,"Chandrika Kumaratunga mawatha , Malabe",6.5,4,4,2750 sq.ft.,GRIT Property Group,+94 767 776 995,"27,000,000"
541,House,Ethul Kotte,7.5,5,5,2 Car parking spaces,Rodrigo Realtors (Pvt) Ltd,+94 775 255 101,"30,000,000"
542,House, , , , , , , ,"30,000,000"
543,House,Bandarawela near Hospital දිසා රෝහල,44,4,2,3 Car parking spaces,Master,+94 741 745 987,"26,000,000"
544,House,Kiribathgoda,10,4,2,2900 sq.ft.,Supeshala,+94 763 178 484,"30,000,000"
545,House,Padukka,182,4,3,7200 sq.ft.,Supeshala,+94 763 178 484,"80,000,000"
546,House,Battaramulla,6.75,4,4,3200 sq.ft.,Supeshala,+94 763 178 484,"41,000,000"
547,House,Athurugiriya,15.5,3,2,1327 sq.ft.,Supeshala,+94 763 178 484,"19,000,000"
548,House,Pannipitiya,15.8,5+,4,4000 sq.ft.,Supeshala,+94 763 178 484,"23,000,000"
549,House,Dehiwala,12.5,3,2,2500 sq.ft.,Supeshala,+94 763 178 484,"75,000,000"
550,House, , , , , , , ,"75,000,000"
551,House,"Hunupitiya road , Wattala",6.51,4,3,2 Car parking spaces,Priya darshani,+94 777 379 875,"14,000,000"
552,House, , , , , , , ,"14,000,000"
553,House, , , , , , , ,"14,000,000"
554,House,"Hela iura road , Wattala",3,3,2,2 Car parking spaces,Priya darshani,+94 777 737 987,"15,000,000"
555,House, , , , , , , ,"15,000,000"
556,House, , , , , , , ,"15,000,000"
557,House, , , , , , , ,"15,000,000"
558,House,Wattala,13,4,3,2 Car parking spaces,Priya darshani,+94 777 737 987,"35,000,000"
559,House, , , , , , , ,"35,000,000"
560,House, , , , , , , ,"35,000,000"
561,House, , , , , , , ,"35,000,000"
562,House, , , , , , , ,"35,000,000"
563,House, , , , , , , ,"35,000,000"
564,House, , , , , , , ,"35,000,000"
565,House,Malabe,10,5,4,4 Car parking spaces,Mister T,+94 764 157 736,"57,000,000"
566,House,Kadawatha,9.5,2,1,1600 sq.ft.,Value Property,+94 772 188 855,"11,200,000"
567,House,Kochchikade,20,3,2,2500 sq.ft.,Value Property,+94 772 188 855,"27,000,000"
568,House,"95/2A, 3rd Lane, Parakrama Mawatha, Thalahena,, Malabe",14.5,4,3,2800 sq.ft.,Lalitha Wijayaratne,+94 777 583 146,"35,000,000"
569,House, , , , , , , ,"35,000,000"
570,House, , , , , , , ,"35,000,000"
571,House, , , , , , , ,"35,000,000"
572,House,Colombo 3,30,3,2,3000 sq.ft.,Mister T,+94 773 252 566,"495,000,000"
573,House, , , , , , , ,"495,000,000"
574,House, , , , , , , ,"495,000,000"
575,House,Maharagama,28,5,4,5300 sq.ft.,Samitha Hanthanapitiya,+94 765 844 820,"65,000,000"
576,House,Pelawatte,8.8,4,4,3450 sq.ft.,Gamini Kuruppu,+94 722 700 900,"45,000,000"
577,House, , , , , , , ,"45,000,000"
578,House,"Andarawatta Road, Colombo 5",20,4,Available,3 Car parking spaces,Roy,+94 778 437 234,"195,000,000"
579,House, , , , , , , ,"195,000,000"
580,House,Moratuwa,22,5+,8,8000 sq.ft.,,+94 777 408 480,"55,000,000"
581,House,Mount Lavinia,12.7,3,3,1200 sq.ft.,Owner,+94 777 738 001,advertiser
582,House,"Galwarusawa road, Athurugiriya",10.8,3,2,1240 sq.ft.,Wipulasena,+94 777 861 147,"12,500,000"
583,House,"St Anthony s Road , Negombo",15.5,4,4,3200 sq.ft.,Hillary Costa,+94 777 580 901,"32,500,000"
584,House, , , , , , , ,"32,500,000"
585,House,"St.Mary's church Road, Wellampitiya",8.50,5,3,2 Car parking spaces,Roy Fernando,+94 771 887 727,"16,000,000"
586,House,"Kalapaluwawa, Rajagiriya",19.5,4,4,3500 sq.ft.,N Fernando,+94 777 325 106,"55,000,000"
587,House,"Baseline Road, Kattuwa, Negombo",10.75,3,2,1 Car parking space,Madushan Fernando,+94 777 753 568,"15,600,000"
588,House,"Sirinanda Jothikarama Mawatha, Thalawathugoda",19,3,3,3500 sq.ft.,ATRIUM Real Estate,+94 775 352 922,"50,000,000"
589,House,Piliyandala,28,4,3,7200 sq.ft.,Samitha Hanthanapitiya,+94 765 844 820,"85,000,000"
590,House,"Jambugasulla road , Nugegoda",20,5,3,3500 sq.ft.,Carl Mahesh,+94 714 393 108,"64,000,000"
591,House,"Pepiliyana , Nugegoda",08.3,4,3,3500 sq.ft.,Temptation Real Estate,+94 775 395 008,"50,000,000"
592,House,Piliyandala,10.5,4,3,3000 sq.ft.,Saman,+94 772 014 174,"37,500,000"
593,House,"Thimbirigasyaya road , Colombo 5",10,5,3,3000 sq.ft.,Carl Mahesh,+94 775 395 008,"110,000,000"
594,House,Thalawathugoda,8,4,3,2400 sq.ft.,Trewin Fernando,+94 775 990 539,"37,000,000"
595,House,"Rosmead Place, Colombo 7",28,5,4,5400 sq.ft.,Trewin Fernando,+94 775 990 539,"500,000,000"
596,House,"Tewatte Road, Ragama",18.8,4,4,3000 sq.ft.,Lucien,+94 766 204 931,"32,000,000"
597,House,"Melder Place, Nugegoda",6.35,4,3,2235 sq.ft.,Rodrigo Realtors (Pvt) Ltd,+94 775 255 100,"36,000,000"
598,House,Kottawa,10.78,4,3,2 Car parking spaces,Rodrigo Realtors (Pvt) Ltd,+94 775 255 101,"27,000,000"
599,House,"Malapalla, Pannipitiya",15.4,5+,4,2 Car parking spaces,Rodrigo Realtors (Pvt) Ltd,+94 775 255 101,"30,000,000"
600,House,"Arthurs Place, Nugegoda",10.5,3,2,2 Car parking spaces,Rodrigo Realtors (Pvt) Ltd,+94 775 255 098,"48,000,000"
601,House,"Thalawathugoda , Pannipitiya",60,5,5,6000 sq.ft.,Shakya Singhe Real Estate (Pvt)Ltd,+94 706 777 767,"300,000,888"
602,House,"Weedagama, Bandaragama",10.95,4,3,3350 sq.ft.,Shakya Singhe Real Estate (Pvt)Ltd,+94 755 888 805,"17,000,888"
603,House,"Veluvana road, Colombo 9",20,4,4,2000 sq.ft.,Colombo Properties,+94 770 678 202,"60,000,000"
604,House, , , , , , , ,"60,000,000"
605,House,Rajagiriya,14.5,5+,4,5200 sq.ft.,Gamini Kuruppu,+94 722 700 900,"90,000,000"
606,House,"Castle Street, Colombo 08, Colombo 8",10.5,3,3,2 Car parking spaces,Gamini Kuruppu,+94 722 700 900,"100,000,000"
607,House,Off Stanley Thilakaratne Mawatha - Nugegoda,26,5,4,3500 sq.ft.,Gamini Kuruppu,+94 722 700 900,"126,000,000"
608,House,"C V S Corea Mawatha , Thalawathugoda",30,4,4,5500 sq.ft.,Senanayake,+94 711 994 465,"85,000,000"
609,House,"bandaragama - piliyandala 162 bus road, Piliyandala",15,4,1,1250 sq.ft.,lalith,+94 777 120 750,"9,000,000"
610,House, , , , , , , ,"9,000,000"
611,House,Kadawatha,42,4,3,11435 sq.ft.,Mister T,+94 768 557 736,"25,000,000"
612,House,Nugegoda,26.5,4,4,3500 sq.ft.,Mister T,+94 768 557 736,"120,000,000"
613,House,"Nalandarama Road, Nugegoda",3.5,3,2,1600 sq.ft.,AALAM AZIZ,+94 777 534 477,"21,500,000"
614,House,Subhoothipura,6.75,4,4,3100 sq.ft.,Rodrigo Realtors (Pvt) Ltd,+94 775 255 101,"40,000,000"
615,House,Kandana,105,3,3,8200 sq.ft.,Mister T,+94 773 252 566,"95,000,000"
616,House,Colombo 3,11,5,3,3000 sq.ft.,Yohan Weerasingha,+94 774 800 623,"178,000,000"
617,House,Malabe,10,3,1,900 sq.ft.,,+94 773 222 571,"24,000,000"
618,House,Attidiya,16.72,5+,5,3020 sq.ft.,Rukshan Goonewardene,+94 777 270 887,"42,000,000"
619,House,"Galle Road, Colombo 4",12,4,:,2 Car parking spaces,Jiffry,+77 767 442 2,"282,000,000"
620,House,"polgahamulla , Kandy",12.6,5+,3,12.5 sq.ft.,Chanaka,+94 771 578 517,"11,500,000"
621,House,"Main street, Dehiowita",40,5+,2,3500 sq.ft.,Dhanushka,+94 773 478 038,"40,000,000"
622,House,"thambarawila road, Waikkala",40,3,2,2561 sq.ft.,RUWAN FERNANDO,+94 761 510 783,"15,000,000"
623,House,Moratuwa,12,5,4,3900 sq.ft.,Reach Real Estate Sri Lanka,+94 772 525 457,"58,000,000"
624,House, , , , , , , ,"58,000,000"
625,House,"malamulla, Panadura",9.5,2,1,1250 sq.ft.,Theepan,+94 777 770 501,"7,500,000"
626,House,"No. 104 /A, Indigolla, Gampaha",11,3,2,2400 sq.ft.,Owner,+94 777 701 300,advertiser
627,House,"veyangoda Road, Kalagedihena, Nittambuwa",33,5+,3,4800 sq.ft.,Ranatunga,+94 773 951 560,"29,000,000"
628,House, , , , , , , ,"29,000,000"
629,House,"Yatadolar Para Kurunduwatte PAYAGALA, Payagala",40,5,stop,Age of Building 5 + years,,+94 759 872 136,"12,000,000"
630,House,"Pelawatta, Battaramulla",7.2,4,3,3000 sq.ft.,Harshani,+94 774 426 443,"38,500,000"
631,House,"Akuregoda, Pelawatte",65,5,4,5950 sq.ft.,Dilan,+94 777 336 375,"160,000,000"
632,House,"Pore , Athurugiriya",7,3,3,2650 sq.ft.,Dilan,+94 777 336 375,"22,500,000"
633,House,"Hedigama, Piliyandala",13,5,5,2000 sq.ft.,Rebecca,+94 771 238 583,"25,500,000"
634,House, , , , , , , ,"25,500,000"
635,House,Wattala,29.5,5,5,4200 sq.ft.,Nirosha Guneratne,+94 740 911 140,"60,000,000"
636,House, , , , , , , ,"60,000,000"
637,House,"Attidiya, Dehiwala",8,4,2,1200 sq.ft.,Mark,+94 775 201 107,"21,000,000"
638,House,"Lakshapathiya, Katubedda",12.15,4,4,3000 sq.ft.,Mark,+94 775 201 107,"58,900,000"
639,House,"Lakshapathiya , Katubedda",9.87,5+,4,3500 sq.ft.,Mark,+94 775 201 107,"45,000,000"
640,House,"Gonamaditha , Piliyandala",25,4,1,2000 sq.ft.,Mark,+94 775 201 107,"18,000,000"
641,House,"Kadawatha Road, Dehiwala",6.23,2,3,1696 sq.ft.,Mark,+94 775 201 107,"26,000,000"
642,House,"New Airport Road, Rathmalana",6,2,2,1500 sq.ft.,Mark,+94 775 201 107,"18,000,000"
643,House,Attidiya,10,5,URGENT,Age of Building 25 + years,Mark,+94 775 201 107,"23,500,000"
644,House,"Lake Drive, Colombo 8",15.5,4,4,4250 sq.ft.,Sharmz Delile,+94 778 887 373,"160,000,000"
645,House, , , , , , , ,"160,000,000"
646,House,Nugegoda,26.45,5,4,3500 sq.ft.,S C Guna,+94 774 074 138,"120,000,000"
647,House,Colombo 6,6.38,5,3,1 Car parking space,Nisan,+44 781 510 000,"80,000,000"
648,House,"Akuregoda, Pelawatte",10,5,5,2 Car parking spaces,Rodrigo Realtors (Pvt) Ltd,+94 775 255 101,"40,000,000"
649,House,Divulapitiya,17.4,4,1,1500 sq.ft.,Sarasi Lands Pvt Ltd,+94 710 347 000,"8,000,000"
650,House,Jayawardhanapura,12,4,2,5 Car parking spaces,Rodrigo Realtors (Pvt) Ltd,+94 775 255 100,"35,000,000"
651,House, , , , , , , ,"35,000,000"
652,House, , , , , , , ,"35,000,000"
653,House, , , , , , , ,"35,000,000"
654,House,Battaramulla,18,4,7,2 Car parking spaces,Rodrigo Realtors (Pvt) Ltd,+94 775 255 101,"45,000,000"
655,House,"Samagi Mawatha, Mathara walgama",16.7,5,3,5000 sq.ft.,Prasanna,+94 770 505 924,"12,000,000"
656,House,"Gonawatta road, Malabe",14,5+,3,3000 sq.ft.,Manoj serasinghe,+94 777 720 453,"22,500,000"
657,House,Mattegoda Housing Scheme,3.5,4,2,1000 sq.ft.,AGA Holdings (Pvt) Ltd,+94 773 868 888,"6,500,000"
658,House,"horana - coiombo bus road (120), Kesbewa",7.5,3,2,1250 sq.ft.,lalith,+94 779 252 135,"12,300,000"
659,House,"111 Poogalla Estate, Kithalawa, Kuliyapitiya",135,5+,3,5000 sq.ft.,Upul Wasala,+61 412 762 273,"49,900,000"
660,House,"Thalahena, Malabe",7.8,3,3,1500 sq.ft.,Grit Property,+94 765 577 752,"24,000,000"
661,House,"Kuruppu Road, Colombo 8",8,4,3,3000 sq.ft.,Senanayake,+94 773 411 335,"68,500,000"
662,House,"Kalalgoda Road, Kalalgoda, Thalawathugoda",122.5,5+,7,10900 sq.ft.,Straight Sale (Pvt) Ltd,+94 775 300 048,"500,000,000"
663,House,"Off Castle Street, Colombo 8",10.4,3,2,2817 sq.ft.,Straight Sale (Pvt) Ltd,+94 775 300 048,"98,000,000"
664,House,"Himbutana Road, Thalahena",23,5+,6,6000 sq.ft.,Colombo Realty Partners,+94 775 300 048,"97,500,000"
665,House,"Polwatta Road, Pannipitiya, Thalawathugoda",15,3,2,2700 sq.ft.,Straight Sale (Pvt) Ltd,+94 775 300 048,"34,500,000"
666,House,"14th Lane, Wickramasinghepura, Battaramulla",20.5,4,3,2900 sq.ft.,Straight Sale (Pvt) Ltd,+94 775 300 048,"48,500,000"
667,House,"Hokandara Road, Thalawathugoda",11.75,4,3,3800 sq.ft.,Straight Sale (Pvt) Ltd,+94 775 300 048,"37,000,000"
668,House,"Thalangama North, Malabe",10,5,4,4000 sq.ft.,Straight Sale (Pvt) Ltd,+94 775 300 048,"48,500,000"
669,House,"Murin De Silva Mawatha, Ekwatta Road, Mirihana, Nugegoda",26.85,4,3,2600 sq.ft.,Straight Sale (Pvt) Ltd,+94 775 300 048,"64,500,000"
670,House,"Anura Mawatha, Off Anderson Road, Kalubowila",8,3,2,1600 sq.ft.,Straight Sale (Pvt) Ltd,+94 775 300 048,"29,500,000"
671,House,"Hokandara Road, Thalawathugoda",11.75,4,3,3800 sq.ft.,Straight Sale (Pvt) Ltd,+94 775 300 048,"37,000,000"
672,House,"Rohini Road , Colombo 6",14,4,3,3500 sq.ft.,Sweet Homes Property Agents,+94 759 775 777,"125,000,000"
673,House,"Pragathi mawatha , Athurugiriya",15.5,3,2,1327 sq.ft.,Fawaz,+94 759 775 777,"16,500,000"
674,House,"Off Hill Street , Dehiwala",6.25,5,5,3000 sq.ft.,Sweet Homes Property Agents,+94 759 775 777,"45,000,000"
675,House,"Off Station Road, Dehiwala.",2.25,2,2,700 sq.ft.,Sweet Homes Property Agents.,+77 415 437 7,"8,500,000"
676,House, , , , , , , ,"8,500,000"
677,House, , , , , , , ,"8,500,000"
678,House,"Off Parliament Road ,Battaramulla",50,5+,10,20000 sq.ft.,Rukshan Rodrigo,+94 762 929 897,"500,000,000"
679,House,Colombo 5,12,4,4,5000 sq.ft.,Residence Hub,+94 778 887 373,"130,000,000"
680,House,"NEGOMBO timbirigaskatuwa, Negombo",20,3,2,2000 sq.ft.,R M A PAUL,+94 764 871 907,"24,000,000"
681,House, , , , , , , ,"24,000,000"
682,House,"Wikremasinghepura, Battaramulla",20.5,4,3,3500 sq.ft.,Dilan,+94 777 336 375,"49,000,000"
683,House,"Park road, Colombo 5",8.5,5,5,4600 sq.ft.,Dilan,+94 777 336 375,"180,000,000"
684,House,"Weerasekara mawatha, Thalawathugoda",16,5+,5,8000 sq.ft.,Dilan,+94 777 336 375,"120,000,000"
685,House,"Kahantota Road, Malabe",10,4,3,2675 sq.ft.,Dilan,+94 777 336 375,"50,000,000"
686,House,"gamunupura 1 lane, Malabe",10,2,1,1200 sq.ft.,chathuranga,+94 719 091 099,"10,500,000"
687,House,"Gunnapana , Kandy",30,4,2,1600 sq.ft.,Kandy property sales,+94 777 770 431,"15,000,000"
688,House,Rajagiriya Road,19.2,5,4,4500 sq.ft.,Mevanda,+94 776 638 723,"110,000,000"
689,House, , , , , , , ,"110,000,000"
690,House,"Horton Place, Colombo 7",23.5,4,3,6 Car parking spaces,Mevanda,+94 776 638 723,"423,000,000"
691,House,"Pathiregoda Road, Navinna",20,4,2,2500 sq.ft.,Rodrigo Realtors (Pvt) Ltd,+94 775 255 101,"30,000,000"
692,House,"samagi mawatha -cambridge courts, Thalawathugoda",10,4,3,2800 sq.ft.,INDIKA,+94 777 747 315,"38,000,000"
693,House,Colombo 3,21.15,5+,6,5000 sq.ft.,Expatkey Properties (Agent),+94 773 541 890,"350,000,000"
694,House,Malabe,10.1,4,4,2800 sq.ft.,DREAM HOME REAL ESTATE (PVT) LIMITED,+94 775 696 063,"34,000,000"
695,House,Thalawathugoda,7,4,4,3300 sq.ft.,,+94 775 696 063,"38,500,000"
696,House,Thalawathugoda,16,5,5,6000 sq.ft.,DREAM HOME REAL ESTATE (PVT) LIMITED,+94 775 696 063,"120,000,000"
697,House,Thalawathugoda,14.8,5,4,3800 sq.ft.,DREAM HOME REAL ESTATE (PVT) LIMITED,+94 775 696 063,"47,500,000"
698,House,Thalawathugoda,8.7,3,3,2300 sq.ft.,DREAM HOME REAL ESTATE (PVT) LIMITED,+94 775 696 063,"24,000,000"
699,House,Thalawathugoda,8.7,3,3,2300 sq.ft.,DREAM HOME REAL ESTATE (PVT) LIMITED,+94 775 696 063,"24,000,000"
700,House, , , , , , , ,"24,000,000"
701,House,Nugegoda,27,5+,5,7100 sq.ft.,DREAM HOME REAL ESTATE (PVT) LIMITED,+94 775 696 063,"170,000,000"
702,House,Battaramulla,23,5+,6,7000 sq.ft.,DREAM HOME REAL ESTATE (PVT) LIMITED,+94 775 696 063,"97,500,000"
703,House,Pannipitiya,7,4,3,2850 sq.ft.,DREAM HOME REAL ESTATE (PVT) LIMITED,+94 775 181 724,"17,500,000"
704,House,Thalawathugoda,11,5,4,3800 sq.ft.,DREAM HOME REAL ESTATE (PVT) LIMITED,+94 775 696 063,"45,000,000"
705,House,Thalawathugoda,7,4,4,3300 sq.ft.,DREAM HOME REAL ESTATE (PVT) LIMITED,+94 775 696 063,"38,500,000"
706,House,Nugegoda,43,2,1,1 Car parking space,Expatkey Properties (Agent),+94 773 541 890,"11,000,000"
707,House,Raddoluwa,20,5,2,2000 sq.ft.,Rupawathie,+94 776 057 901,"25,000,000"
708,House, , , , , , , ,"25,000,000"
709,House,Colombo 7,30,5+,6,6 Car parking spaces,Expatkey Properties (Agent),+94 773 541 890,"700,000,000"
710,House,"Kumarage wattha, Pelawatte",7.5,4,4,3600 sq.ft.,Uchitha priyadarshana,+94 779 394 849,"38,500,000"
711,House,Galle,34,5+,6,5000 sq.ft.,South Lanka Realty,+94 764 832 988,"35,000,000"
712,House, , , , , , , ,"35,000,000"
713,House, , , , , , , ,"35,000,000"
714,House, , , , , , , ,"35,000,000"
715,House,Mirissa,2.75,5,3,Age of Building 25 + years,South Lanka Realty,+94 764 832 988,"77,941,368"
716,House, , , , , , , ,"77,941,368"
717,House, , , , , , , ,"77,941,368"
718,House, , , , , , , ,"77,941,368"
719,House,"Jayagath road, Nugegoda",20,5,4,4000 sq.ft.,Uchitha priyadarshana,+94 779 394 849,"50,000,000"
720,House,"Bird Park road, Pita Kotte",11.2,4,3,4500 sq.ft.,Uchitha priyadarshana,+94 779 394 849,"65,000,000"
721,House,"Rukmale road, Kottawa",10.5,5,4,3500 sq.ft.,Uchitha priyadarshana,+94 779 394 849,"21,500,000"
722,House,"Udahamulla road, Nugegoda",10,4,3,3100 sq.ft.,Uchitha priyadarshana,+94 779 394 849,"38,000,000"
723,House,"Uthuwankanda Road , Thalawathugoda",20,5,4,4200 sq.ft.,Uchitha priyadarshana,+94 779 394 849,"55,000,000"
724,House,Colombo 7,12.5,5,4,4800 sq.ft.,ACQUEST,+94 779 090 600,"320,000,000"
725,House,"Off Huludagoda Road, Mount Lavinia",7.8,3,2,1231 sq.ft.,Bankajan,+94 774 423 680,"23,500,000"
726,House,"1/15 , VICTORIA RANGE, Digana",10.5,3,3,1100 sq.ft.,Vipula Dharmadasa,+94 777 360 837,"15,000,000"
727,House, , , , , , , ,"15,000,000"
728,House,Malabe,6,3,1,1 Car parking space,sajith,+94 764 043 766,"14,000,000"
729,House,"3rd Lane, Rathmalana",52,1,3,4000 sq.ft.,Mr. Ranjitha Jayasekera,+94 727 745 745,"132,200,000"
730,House,"Subhasadaka Mawatha, Maharagama",16.5,2,1,1000 sq.ft.,Lalith Subasinghe,+94 786 718 101,"19,000,000"
731,House,"1st Lane, Galle",8.9,5,3,2600 sq.ft.,Premarathna,+94 718 686 497,"27,500,000"
732,House,"Shelton Jayasinghe Road (Adi Wist Para), Welisara",24,4,3,4000 sq.ft.,Vindya,+94 777 701 692,"50,000,000"
733,House,105 Iratperiyakulama Vavuniya,25,3,1,6 Car parking spaces,Ranga Abeywickrama,+94 773 360 077,"6,800,000"
734,House,"Batuambe Road, Kandy",16,2,2,2 Car parking spaces,Niranjan Fernando,+94 777 325 106,"14,000,000"
735,House, , , , , , , ,"14,000,000"
736,House,"Private road, Colombo 6",16,4,2,2500 sq.ft.,Palitha Kulasinghe,+94 777 730 850,"9,500,000"
737,House, , , , , , , ,"9,500,000"
738,House,"Mahawatte road arawwala, Pannipitiya",20,5+,8,5000 sq.ft.,Sonali philip,+94 777 321 218,"35,000,000"
739,House, , , , , , , ,"35,000,000"
740,House,"near Jayawardanapura University , Boralesgamuwa",24.5,5+,3,4500 sq.ft.,Kumara Pitigala,+94 760 300 600,"57,000,000"
741,House,"Jothikarama Road, Thalawathugoda",28,5+,4,3000 sq.ft.,Saranath Seneviratne,+94 714 473 540,"62,000,000"
742,House,"Dutugemunu Mawatha, Peliyagoda",2,2,1,800 sq.ft.,Sirisena,+94 771 239 392,"4,500,000"
743,House,"Meemanagoda Road, Thalawathugoda",10,4,3,2650 sq.ft.,Saranath Seneviratne,+94 714 473 540,"31,000,000"
744,House,"Mahwatta Road, Nugegoda",7,4,3,3200 sq.ft.,Saranath Seneviratne,+94 714 473 540,"31,000,000"
745,House,Malabe - Athurugiriya Main Road,8,4,3,2400 sq.ft.,Saranath Seneviratne,+94 761 912 799,"24,500,000"
746,House, , , , , , , ,"24,500,000"
747,House,"Kahanthota, Malabe",8.5,4,3,4150 sq.ft.,Lanka,+94 774 244 488,"31,000,000"
748,House, , , , , , , ,"31,000,000"
749,House,"Woodlands Avenue, Kohuwala",11,3,2,2 Car parking spaces,Niranjan Fernando,+94 777 325 106,"30,000,000"
750,House,"Jubilee Post, Nugegoda",8,3,2,2500 sq.ft.,Aruni,+94 777 759 963,"52,000,000"
751,House,Boralesgamuwa,7.5,3,2,2800 sq.ft.,Mister T,+94 768 557 736,"33,000,000"
752,House,Colombo 7,9,3,3,2000 sq.ft.,Yohan Weerasingha,+94 774 800 623,"180,000,000"
753,House, , , , , , , ,"180,000,000"
754,House, , , , , , , ,"180,000,000"
755,House,Battaramulla,27,4,4,5500 sq.ft.,Expatkey Properties (Agent),+94 773 541 890,advertiser
756,House,"Jambugasmulla Road, Nugegoda",20.5,5,4,4090 sq.ft.,Jeevan,+94 777 435 904,"100,000,000"
757,House,"K.Cyril.C Perera , Colombo 13",8,5,5,2200 sq.ft.,Srimal,+94 779 362 033,"50,000,000"
758,House,Boralesgamuwa,10,4,3,3000 sq.ft.,Mister T,+94 773 252 566,"42,000,000"
759,House, , , , , , , ,"42,000,000"
760,House,Rajagiriya,24,4,4,4500 sq.ft.,Krishantha Bandara,+94 767 610 692,"150,000,000"
761,House,Kundasale Road Kandy,14,3,3,2000 sq.ft.,Krishantha Bandara,+94 767 610 692,"35,000,000"
762,House,"Wimalawatte Road , Nugegoda",18.2,4,3,4000 sq.ft.,Krishantha Bandara,+94 767 610 692,"75,000,000"
763,House,Colombo 3,13.5,4,4,4500 sq.ft.,Krishantha Bandara,+94 767 610 692,"250,000,000"
764,House,"Amaragoda road, Hokandara",64,4,3,4000 sq.ft.,Manoj Serasinghe,+94 777 720 453,"95,000,000"
765,House,"Kalalgoda, Thalawathugoda",12,4,4,4000 sq.ft.,Nuwangi,+94 715 898 334,"70,000,000"
766,House, , , , , , , ,"70,000,000"
767,House,Homagama,6,5,4,3000 sq.ft.,Mister T,+94 764 157 736,"29,500,000"
768,House,"Thimbirigaskatuwa, Negombo",20.0,3,2,2000 sq.ft.,Mr.Sagara,+94 772 529 292,"24,750,000"
769,House,"kandawala, Katana, Negombo",17,3,1,1500 sq.ft.,Mr.Sagara,+94 772 529 292,"14,000,000"
770,House,"Dalupotha, Negombo.",12.5,2,1,1500 sq.ft.,Mr.Sagara,+94 772 529 292,"15,500,000"
771,House,"Akkara 50, Negombo",8.6,2,1,600 sq.ft.,Mr Sagara,+94 772 529 292,"6,500,000"
772,House,Negombo,10,5,3,3000 sq.ft.,Mr.Sagara,+94 772 529 292,"27,500,000"
773,House,"DALUPOTHA NEGOMBO, Negombo",10.5,3,3,1550 sq.ft.,R M A PAUL,+94 764 871 907,"15,000,000"
774,House,Thalawathugoda,16,4,3,2 Car parking spaces,ACQUEST,+94 774 441 266,"69,000,000"
775,House,"DALUPOTHA NEGOMBO, Negombo",12,3,2,1600 sq.ft.,R M A PAUL,+94 764 871 907,"17,000,000"
776,House,"DALUWAKOTUWA NEGOMBO, Negombo",10,3,2,1500 sq.ft.,R M A PAUL,+94 764 871 907,"13,000,000"
777,House, , , , , , , ,"13,000,000"
778,House,"KANDAWALA NEGOMBO, Negombo",20,2,3,2650 sq.ft.,R M A PAUL,+94 764 871 907,"29,500,000"
779,House,"Seeduwa Road, Gampaha",40,4,3,3400 sq.ft.,Wipulasena,+94 777 861 147,"17,700,000"
780,House,"DALUPOTHA NEGOMBO, Negombo",14.5,3,2,1850 sq.ft.,R M A PAUL,+94 764 871 907,"18,500,000"
781,House,Bellanwila,8,5,3,3000 sq.ft.,Shaaan,+94 755 575 933,"28,000,000"
782,House,"NEGOMBO AKKARAPANAHA, Negombo",10,3,2,1650 sq.ft.,R M A PAUL,+94 764 871 907,"20,000,000"
783,House,"Balagolla, Kandy",10,3,2,1350 sq.ft.,ANURA,+94 718 988 172,"9,200,000"
784,House,"Parakumba Place off Athurugiriya Road, Malabe",25,5,3,4000 sq.ft.,AGA Holdings (Pvt) Ltd,+94 773 868 888,"38,500,000"
785,House,Nugegoda,6.5,4,4,1 Car parking space,Supeshala,+94 763 178 484,"45,000,000"
786,House,Ethul Kotte,10,5,3,3000 sq.ft.,Supeshala,+94 763 178 484,"55,000,000"
787,House,Panadura,145,4,3,3000 sq.ft.,Supeshala,+94 763 178 484,"55,000,000"
788,House,Horana,100,3,1,1800 sq.ft.,Supeshala,+94 763 178 484,"30,000,000"
789,House,Battaramulla,17.4,4,4,4000 sq.ft.,Supeshala,+94 763 178 484,"120,000,000"
790,House,"Doluwa - Gampola Road, Peradeniya",40,3,3,2 Car parking spaces,Srima Ratnayake,+94 765 715 120,"25,000,000"
